"id","muestra","feature_id","feature_type","conteo_crudo","microbiota","tipo_tiempo"
"10469","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS04910","gene","243","2","inflight3"
"10470","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS04910","gene","302","2","inflight3"
"10471","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_ARM","gene-SAR_RS04910","gene","2","2","inflight3"
"10472","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_EAR","gene-SAR_RS04910","gene","10","2","inflight3"
"10473","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS04920","gene","123","2","inflight3"
"10474","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS04920","gene","297","2","inflight3"
"10475","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS04925","gene","4","2","inflight3"
"10476","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS04925","gene","4","2","inflight3"
"10477","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS04945","gene","2","2","inflight3"
"10478","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS04950","gene","1","2","inflight3"
"10479","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS04965","gene","28","2","inflight3"
"10480","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05000","gene","1","2","inflight3"
"10481","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05010","gene","41","2","inflight3"
"10482","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05010","gene","23","2","inflight3"
"10483","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_GLU","gene-SAR_RS05010","gene","2","2","inflight3"
"10484","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05025","gene","1","2","inflight3"
"10485","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05025","gene","42","2","inflight3"
"10486","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_ARM","gene-SAR_RS05025","gene","9","2","inflight3"
"10487","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05030","gene","1","2","inflight3"
"10488","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05050","gene","63","2","inflight3"
"10489","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05050","gene","76","2","inflight3"
"10490","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_PIT","gene-SAR_RS05050","gene","1","2","inflight3"
"10491","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05055","gene","1","2","inflight3"
"10492","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05055","gene","1","2","inflight3"
"10493","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_TZO","gene-SAR_RS05055","gene","1","2","inflight3"
"10494","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05070","gene","1","2","inflight3"
"10495","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05165","gene","2","2","inflight3"
"10496","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05175","gene","285","2","inflight3"
"10497","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05175","gene","409","2","inflight3"
"10498","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05245","gene","10","2","inflight3"
"10499","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05245","gene","20","2","inflight3"
"10500","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05250","gene","534","2","inflight3"
"10501","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05250","gene","360","2","inflight3"
"10502","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_TZO","gene-SAR_RS05250","gene","1","2","inflight3"
"10503","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_PIT","gene-SAR_RS05250","gene","4","2","inflight3"
"10504","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_ARM","gene-SAR_RS05250","gene","630","2","inflight3"
"10505","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_EAR","gene-SAR_RS05250","gene","1","2","inflight3"
"10506","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05255","gene","5343","2","inflight3"
"10507","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05255","gene","2022","2","inflight3"
"10508","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_PIT","gene-SAR_RS05255","gene","619","2","inflight3"
"10509","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_EAR","gene-SAR_RS05255","gene","28","2","inflight3"
"10510","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05260","gene","3307","2","inflight3"
"10511","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05260","gene","2243","2","inflight3"
"10512","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_PIT","gene-SAR_RS05260","gene","3","2","inflight3"
"10513","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_EAR","gene-SAR_RS05260","gene","20","2","inflight3"
"10514","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05285","gene","1","2","inflight3"
"10515","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05310","gene","13","2","inflight3"
"10516","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05310","gene","2","2","inflight3"
"10517","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05315","gene","17","2","inflight3"
"10518","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05315","gene","12","2","inflight3"
"10519","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05370","gene","1","2","inflight3"
"10520","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05380","gene","54","2","inflight3"
"10521","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05380","gene","87","2","inflight3"
"10522","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05385","gene","721","2","inflight3"
"10523","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05385","gene","1474","2","inflight3"
"10524","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_TZO","gene-SAR_RS05385","gene","1","2","inflight3"
"10525","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_PIT","gene-SAR_RS05385","gene","139","2","inflight3"
"10526","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_ARM","gene-SAR_RS05385","gene","1","2","inflight3"
"10527","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05400","gene","2","2","inflight3"
"10528","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05415","gene","8","2","inflight3"
"10529","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05415","gene","20","2","inflight3"
"10530","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_PIT","gene-SAR_RS05415","gene","4","2","inflight3"
"10531","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05420","gene","4","2","inflight3"
"10532","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05420","gene","1","2","inflight3"
"10533","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05440","gene","1803","2","inflight3"
"10534","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05440","gene","1820","2","inflight3"
"10535","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_GLU","gene-SAR_RS05440","gene","1","2","inflight3"
"10536","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_PIT","gene-SAR_RS05440","gene","150","2","inflight3"
"10537","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_EAR","gene-SAR_RS05440","gene","14","2","inflight3"
"10538","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05445","gene","154","2","inflight3"
"10539","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05445","gene","138","2","inflight3"
"10540","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05450","gene","2155","2","inflight3"
"10541","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05450","gene","1495","2","inflight3"
"10542","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_PIT","gene-SAR_RS05450","gene","110","2","inflight3"
"10543","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_EAR","gene-SAR_RS05450","gene","18","2","inflight3"
"10544","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05455","gene","843","2","inflight3"
"10545","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05455","gene","1006","2","inflight3"
"10546","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_UMB","gene-SAR_RS05455","gene","4","2","inflight3"
"10547","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_GLU","gene-SAR_RS05455","gene","4","2","inflight3"
"10548","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_PIT","gene-SAR_RS05455","gene","256","2","inflight3"
"10549","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_EAR","gene-SAR_RS05455","gene","42","2","inflight3"
"10550","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05475","gene","6","2","inflight3"
"10551","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05500","gene","1","2","inflight3"
"10552","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05520","gene","280","2","inflight3"
"10553","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05520","gene","347","2","inflight3"
"10554","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_ARM","gene-SAR_RS05520","gene","276","2","inflight3"
"10555","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05545","gene","4","2","inflight3"
"10556","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_ARM","gene-SAR_RS05545","gene","2","2","inflight3"
"10557","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05610","gene","36","2","inflight3"
"10558","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05610","gene","233","2","inflight3"
"10559","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_ARM","gene-SAR_RS05610","gene","3","2","inflight3"
"10560","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05620","gene","953","2","inflight3"
"10561","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05620","gene","1685","2","inflight3"
"10562","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_GLU","gene-SAR_RS05620","gene","2","2","inflight3"
"10563","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_GLU","gene-SAR_RS05670","gene","2","2","inflight3"
"10564","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05675","gene","12","2","inflight3"
"10565","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05705","gene","7","2","inflight3"
"10566","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05705","gene","2","2","inflight3"
"10567","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_TZO","gene-SAR_RS05705","gene","1","2","inflight3"
"10568","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05710","gene","772","2","inflight3"
"10569","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05710","gene","9","2","inflight3"
"10570","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_GLU","gene-SAR_RS05710","gene","4","2","inflight3"
"10571","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05730","gene","338","2","inflight3"
"10572","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05730","gene","408","2","inflight3"
"10573","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_TZO","gene-SAR_RS05730","gene","4","2","inflight3"
"10574","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_GLU","gene-SAR_RS05730","gene","4","2","inflight3"
"10575","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05735","gene","197","2","inflight3"
"10576","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05735","gene","45","2","inflight3"
"10577","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_EAR","gene-SAR_RS05820","gene","1","2","inflight3"
"10578","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05840","gene","22","2","inflight3"
"10579","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05840","gene","602","2","inflight3"
"10580","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05845","gene","2","2","inflight3"
"10581","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05850","gene","12","2","inflight3"
"10582","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05870","gene","10","2","inflight3"
"10583","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_PIT","gene-SAR_RS05870","gene","20","2","inflight3"
"10584","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05890","gene","1","2","inflight3"
"10585","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05890","gene","50","2","inflight3"
"10586","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05895","gene","602","2","inflight3"
"10587","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05895","gene","1076","2","inflight3"
"10588","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_EAR","gene-SAR_RS05895","gene","80","2","inflight3"
"10589","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05900","gene","12","2","inflight3"
"10590","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05900","gene","12","2","inflight3"
"10591","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05905","gene","27","2","inflight3"
"10592","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05905","gene","63","2","inflight3"
"10593","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05910","gene","1","2","inflight3"
"10594","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05910","gene","21","2","inflight3"
"10595","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_TZO","gene-SAR_RS05910","gene","3","2","inflight3"
"10596","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05920","gene","3","2","inflight3"
"10597","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05930","gene","314","2","inflight3"
"10598","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05930","gene","580","2","inflight3"
"10599","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05935","gene","1720","2","inflight3"
"10600","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05935","gene","2241","2","inflight3"
"10601","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05945","gene","11","2","inflight3"
"10602","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05945","gene","2","2","inflight3"
"10603","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_ORC","gene-SAR_RS05965","gene","2","2","inflight3"
"10604","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05970","gene","188","2","inflight3"
"10605","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS05970","gene","145","2","inflight3"
"10606","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_TZO","gene-SAR_RS05970","gene","6","2","inflight3"
"10607","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS05990","gene","1","2","inflight3"
"10608","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06000","gene","1","2","inflight3"
"10609","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06000","gene","1","2","inflight3"
"10610","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06015","gene","2","2","inflight3"
"10611","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06020","gene","27","2","inflight3"
"10612","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_ORC","gene-SAR_RS06020","gene","6","2","inflight3"
"10613","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06050","gene","20","2","inflight3"
"10614","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06060","gene","1","2","inflight3"
"10615","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06090","gene","1","2","inflight3"
"10616","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06095","gene","1","2","inflight3"
"10617","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06095","gene","12","2","inflight3"
"10618","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06125","gene","8558","2","inflight3"
"10619","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06125","gene","24648","2","inflight3"
"10620","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_ORC","gene-SAR_RS06125","gene","8","2","inflight3"
"10621","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_PIT","gene-SAR_RS06125","gene","144","2","inflight3"
"10622","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_EAR","gene-SAR_RS06125","gene","228","2","inflight3"
"10623","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06130","gene","1","2","inflight3"
"10624","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06130","gene","12","2","inflight3"
"10625","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06135","gene","12","2","inflight3"
"10626","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06135","gene","39","2","inflight3"
"10627","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_PIT","gene-SAR_RS06135","gene","80","2","inflight3"
"10628","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_ARM","gene-SAR_RS06135","gene","4","2","inflight3"
"10629","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_TZO","gene-SAR_RS06140","gene","3","2","inflight3"
"10630","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06160","gene","135","2","inflight3"
"10631","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06160","gene","73","2","inflight3"
"10632","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06170","gene","2792","2","inflight3"
"10633","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06170","gene","5826","2","inflight3"
"10634","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_ARM","gene-SAR_RS06170","gene","530","2","inflight3"
"10635","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_EAR","gene-SAR_RS06170","gene","7","2","inflight3"
"10636","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06175","gene","1","2","inflight3"
"10637","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06180","gene","6","2","inflight3"
"10638","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06185","gene","2","2","inflight3"
"10639","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06185","gene","1","2","inflight3"
"10640","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06190","gene","1","2","inflight3"
"10641","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06190","gene","1","2","inflight3"
"10642","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06195","gene","100","2","inflight3"
"10643","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06195","gene","376","2","inflight3"
"10644","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_EAR","gene-SAR_RS06195","gene","14","2","inflight3"
"10645","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06200","gene","218","2","inflight3"
"10646","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06200","gene","252","2","inflight3"
"10647","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_ARM","gene-SAR_RS06200","gene","192","2","inflight3"
"10648","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06215","gene","3436","2","inflight3"
"10649","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06215","gene","8071","2","inflight3"
"10650","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_PIT","gene-SAR_RS06215","gene","475","2","inflight3"
"10651","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_EAR","gene-SAR_RS06215","gene","40","2","inflight3"
"10652","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06240","gene","725","2","inflight3"
"10653","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06240","gene","432","2","inflight3"
"10654","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06245","gene","215","2","inflight3"
"10655","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06245","gene","259","2","inflight3"
"10656","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06265","gene","250","2","inflight3"
"10657","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06265","gene","823","2","inflight3"
"10658","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_EAR","gene-SAR_RS06265","gene","10","2","inflight3"
"10659","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06270","gene","9","2","inflight3"
"10660","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_PIT","gene-SAR_RS06270","gene","114","2","inflight3"
"10661","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06285","gene","34","2","inflight3"
"10662","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06285","gene","116","2","inflight3"
"10663","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_NAC","gene-SAR_RS06290","gene","8","2","inflight3"
"10664","GLDS-564_metatranscriptomics_metaT_I4_C002_FD3_WEB","gene-SAR_RS06300","gene","9067","2","inflight3"
